Time,MSD
0.0,0.0
0.1,4.873068973523439
0.2,11.274436163738997
0.30000000000000004,15.221852647472327
0.4,19.259925157198982
0.5,23.024623258110836
0.6000000000000001,26.85983113382301
0.7000000000000001,29.957739712960095
0.8,34.12190433480171
0.9,36.591490904249746
1.0,39.11932408220523
1.1,39.56556387188815
1.2000000000000002,43.075117329086
1.3,45.000863762346206
1.4000000000000001,48.966116591957224
1.5,52.3158986835109
1.6,56.42993886139266
1.7000000000000002,60.50374649759075
1.8,64.27960928300942
1.9000000000000001,64.40901597640732
2.0,67.74212701449346
2.1,67.82589120744007
2.2,70.84647787847648
2.3000000000000003,68.44313814675353
2.4000000000000004,72.86476468279359
2.5,76.88967032585417
2.6,80.68254325579794
2.7,86.09542886403038
2.8000000000000003,88.12503829916682
2.9000000000000004,91.53228417693602
3.0,95.62747892459463
3.1,97.01495017255861
3.2,101.98849008605548
3.3000000000000003,106.59347088817903
3.4000000000000004,110.45357687992231
3.5,111.64456660348094
3.6,110.39660442502056
3.7,111.06522380952202
3.8000000000000003,114.36028953123552
3.9000000000000004,114.40411105524707
4.0,120.79994416349025
4.1000000000000005,125.31642150674217
4.2,125.38204438577202
4.3,125.51542269385943
4.4,129.42892009981261
4.5,131.79285102215434
4.6000000000000005,139.2683201482506
4.7,137.6467664794603
4.800000000000001,138.56672192512005
4.9,138.68338838108752
5.0,142.15584114256862
5.1000000000000005,145.10627439961564
5.2,148.01028292539533
5.300000000000001,153.68912454648364
5.4,156.09674985803807
5.5,160.51368826404448
5.6000000000000005,165.97121419995105
5.7,172.06157410909782
5.800000000000001,179.0879614065233
5.9,183.59989945498083
6.0,190.53925008924807
6.1000000000000005,189.64950357927782
6.2,189.1278002210338
6.300000000000001,194.90740531002098
6.4,196.95927644442096
6.5,203.47481369041842
6.6000000000000005,206.82134292018588
6.7,207.47119048319686
6.800000000000001,209.3801918981096
6.9,216.67533483112368
7.0,220.41183981332878
7.1000000000000005,227.9565229108183
7.2,230.3803547827808
7.300000000000001,234.12760828722563
7.4,236.3304246923808
7.5,236.4188580127101
7.6000000000000005,236.46143967123933
7.7,242.64255745339992
7.800000000000001,248.60027868829926
7.9,248.67164306250774
8.0,247.64288206173512
8.1,247.9310134421897
8.200000000000001,250.74828019866536
8.3,253.34597907504926
8.4,255.3599060512914
8.5,256.5790420169321
8.6,260.4486643505863
8.700000000000001,260.22639022582416
8.8,261.7512271658837
8.9,265.82139915647554
9.0,271.1833567520893
9.1,276.25207202628525
9.200000000000001,277.30815194585847
9.3,282.8661173176566
9.4,285.73485378727565
9.5,292.06119406519775
9.600000000000001,295.9915480393825
9.700000000000001,301.4374012694252
9.8,305.1306956575613
9.9,310.03107200786127
10.0,308.39827007317444
10.100000000000001,315.48929759513294
10.200000000000001,318.1825964008535
10.3,316.76654324403404
10.4,321.16097916525797
10.5,322.9903374780465
10.600000000000001,327.4490014218809
10.700000000000001,331.502471485432
10.8,334.03302302521325
10.9,333.81375313399167
11.0,341.71445967812355
11.100000000000001,350.86301860807407
11.200000000000001,353.05214635278026
11.3,354.64904567939783
11.4,357.05463089294454
11.5,356.8482492038088
11.600000000000001,358.6819584589284
11.700000000000001,366.24688688537407
11.8,362.1532996306712
11.9,374.3050534448321
12.0,371.760351795609
12.100000000000001,381.9233308833049
12.200000000000001,384.95378477403165
12.3,393.7090394671723
12.4,402.1862660888034
12.5,402.54655929599767
12.600000000000001,408.2013718537919
12.700000000000001,412.24353301903733
12.8,417.9230289719933
12.9,418.2604294014068
13.0,423.5627618429815
13.100000000000001,435.4962087289577
13.200000000000001,437.4617444731138
13.3,439.0879636977808
13.4,445.63330257658237
13.5,447.28566175782845
13.600000000000001,455.8301876128291
13.700000000000001,459.16010811887554
13.8,458.7417080832486
13.9,474.1939697423649
14.0,477.5766906001202
14.100000000000001,481.35551546183984
14.200000000000001,481.21337558339883
14.3,485.6786483367435
14.4,487.00037623275176
14.5,494.6517708540793
14.600000000000001,503.9203485260232
14.700000000000001,505.404575009452
14.8,508.51073096035117
14.9,508.38419897727107
15.0,508.0444048925048
15.100000000000001,515.7762344786729
15.200000000000001,523.2238801111822
15.3,516.490535549363
15.4,518.1976664634614
15.5,521.7526206772676
15.600000000000001,523.270330693507
15.700000000000001,527.2025085865661
15.8,530.5571191418975
15.9,542.2606484170493
16.0,539.0971769034041
16.1,542.7178347868393
16.2,543.6762550230101
16.3,560.2395871003478
16.400000000000002,565.8456333341152
16.5,571.4620810317306
16.6,575.0458717265561
16.7,580.1018467048091
16.8,581.6817457895244
16.900000000000002,582.7968587497634
17.0,584.2359331932246
17.1,587.1147726654395
17.2,585.0147146570589
17.3,587.3127060440064
17.400000000000002,594.436000870967
17.5,594.5418595030662
17.6,593.7733454501878
17.7,590.2657268020006
17.8,593.2545491126069
17.900000000000002,593.7580921306558
18.0,589.2417788183362
18.1,591.6695056493295
18.2,604.1172207871226
18.3,607.8061848862741
18.400000000000002,607.0104361486807
18.5,611.0255238731106
18.6,610.3976055408558
18.7,614.0897764528412
18.8,613.7586474573458
18.900000000000002,623.4619458518115
19.0,620.3046107625958
19.1,620.7762974048927
19.200000000000003,630.7203184642966
19.3,628.8607359689853
19.400000000000002,627.5365910425103
19.5,628.6845915974134
19.6,624.9415356604458
19.700000000000003,624.658382236469
19.8,629.9138334062695
19.900000000000002,629.6198533113385
20.0,625.8046127220396
20.1,638.8073400974896
20.200000000000003,633.0404415050475
20.3,643.7796601879767
20.400000000000002,644.350467597997
20.5,643.4556593659312
20.6,638.8374019347763
20.700000000000003,636.1523815351977
20.8,647.2999378334331
20.900000000000002,649.1469435450513
21.0,646.4562425577889
21.1,650.1937059264199
21.200000000000003,655.4425507003124
21.3,656.0626757194099
21.400000000000002,656.3542473573093
21.5,660.6121694272321
21.6,663.3799711574565
21.700000000000003,665.9568346972693
21.8,672.0284519209725
21.900000000000002,681.6621611448244
22.0,681.9756184923232
22.1,685.7956375564503
22.200000000000003,684.163712001442
