,Time,Step,Temp,Press,PotEng,KinEng,E_vdwl,E_coul,E_mol,Volume,Density,c_virial
count,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0
mean,6.676000000000001e-11,33380.0,733.6813095568863,6077.3734275628785,9995.869542155684,8745.671519700583,-4.738648683037723,2606.5889644910176,10119.674016646717,44738.875,1.06853019999999,-2858.581179195745
std,3.857854325917455e-11,19289.27162958726,15.842563194320102,1686.9668733417493,214.9828660439798,188.84746375677682,45.53277609635552,20.28815843054934,196.03276179319914,0.0,9.995000184767256e-15,1697.4636092105375
min,0.0,0.0,345.20586,-1315.6045,4960.4857,4114.9434,-319.79612,2496.0073,5427.9798,44738.875,1.0685302,-8487.4115
25%,3.3380000000000005e-11,16690.0,727.3871525,4957.269174999999,9920.704925,8670.643525,-34.30650125,2596.8606,10044.065750000002,44738.875,1.0685302,-3952.86935
50%,6.676000000000001e-11,33380.0,734.081055,6058.281999999999,10006.3705,8750.4366,-4.6093014,2609.5213000000003,10125.957,44738.875,1.0685302,-2879.504
75%,1.0014e-10,50070.0,740.8345850000001,7212.26445,10085.88925,8830.940425,26.00394775,2619.14105,10204.317500000001,44738.875,1.0685302,-1727.479625
max,1.3352000000000002e-10,66760.0,773.87617,16014.458,10456.95,9224.8047,153.84094,2663.1581,10538.4,44738.875,1.0685302,11809.984
