Time,C_EE
0.0,0.9999980926513558
8e-05,0.34960475323188217
0.00016,0.23727196882288382
0.00024000000000000003,0.18422623522495793
0.00032,0.13612546066472517
0.0004,0.09772932135287145
0.00048000000000000007,0.07093087071111417
0.0005600000000000001,0.055446206741992625
0.00064,0.04467115873464229
0.00072,0.03666221703924837
0.0008,0.030509420200529064
0.0008800000000000001,0.027818699490001375
0.0009600000000000001,0.02383581083918336
0.00104,0.024772421118258347
0.00116,0.023504979883354253
0.00128,0.020354305051822907
0.0014000000000000002,0.018756012430573125
0.0015600000000000002,0.016023355428628854
0.0017200000000000002,0.014601184585937052
0.00192,0.013128300804624222
0.00212,0.01388793945132096
0.00232,0.012703165952784937
0.00256,0.012536322378972897
0.0028400000000000005,0.011434824119671047
0.00316,0.01030752130114529
0.0034800000000000005,0.010327093246396715
0.0038400000000000005,0.009066193302958634
0.004240000000000001,0.007701147500978493
0.00464,0.007641727257391121
0.0051199999999999996,0.005049954128812932
0.00564,0.006194597015194608
0.006200000000000001,0.005243841918097916
0.006840000000000001,0.004954007808885068
0.00756,0.004885823360025444
0.008360000000000001,0.006336911076687194
0.009200000000000002,0.0035629177032223554
0.01012,0.002316149226275449
0.011120000000000001,0.001024156182186929
0.012240000000000003,0.0027283476958711605
0.01348,0.001885018772241889
0.014839999999999999,0.002262940968545087
0.01636,0.002175863521333829
0.01804,0.0024340270351031743
0.019880000000000002,0.0009229523439656899
0.021880000000000004,0.001636558114544551
0.02408,0.002267925606534915
0.026520000000000002,0.0010306582734018895
0.0292,0.0011398268156892451
0.03212,0.0008031525086921697
0.03536,-0.00027708565607974104
0.03892,0.0003825992807455868
0.042839999999999996,0.0010852244646014524
0.04716,0.0005698483357593362
0.051919999999999994,0.0007547712953359264
0.05716,-4.873663718274411e-07
0.06292,0.0003608754890847969
0.06928000000000001,0.001147199727229577
0.07627999999999999,-0.00010338602671008005
0.08395999999999999,-0.00033639763869133864
0.0924,-2.9997446067530512e-05
0.10171999999999999,0.000668342035560498
0.11196000000000002,-0.0003395322893611667
0.12323999999999999,-0.0007707973912550191
0.13568,4.60679956152347e-05
0.14936000000000002,-0.00039404283178179074
0.16440000000000002,-9.026885565690184e-05
0.18096,-0.00029334260930803386
0.19920000000000007,8.758845033599796e-05
0.21924,-0.0006281870214983803
0.24131999999999998,-0.00024585688333965194
0.26564,-0.0002648872145209768
0.2924,0.0005887637850861104
0.3218399999999999,-4.288496441921418e-05
0.35423999999999983,0.0006862172696652834
0.38992000000000004,-0.0008696237779061818
0.4292000000000001,-0.000289425047381592
0.47244000000000014,0.0001115440772283868
0.5200000000000001,-0.00019434022981631681
0.5723600000000002,-2.9130908723806365e-05
0.63004,0.0007723977770895421
0.69352,0.00021959643450949535
0.7633600000000001,-0.00025631494062018986
0.8402000000000002,-0.00037484687712474417
0.9248000000000001,0.0006360557750552332
1.0179600000000002,-7.947225468821775e-06
1.12044,2.3212944833434538e-05
1.23324,-6.418555909651971e-05
1.3574400000000013,8.69719022263883e-05
1.4941600000000002,-4.4727525056486164e-05
1.6446399999999992,0.00011204264370269237
1.8102400000000003,-3.4938140420430644e-05
1.992520000000002,-0.00013743475432364874
2.1931600000000007,3.358059044087351e-05
2.414000000000003,-0.00019218110929093907
2.6571200000000013,5.8794685338835466e-05
2.924680000000009,0.0001606869717527343
3.2191599999999996,-2.5757942448125028e-05
3.543319999999991,1.9048715889327986e-05
3.9001200000000154,-9.165712830006162e-05
4.292879999999979,0.00018664459590575147
4.725160000000005,1.4800091197246461e-05
5.200960000000002,-4.231831819498075e-05
5.724680000000026,-0.00013713367557235346
6.301120000000006,-8.28779148037691e-05
6.9355999999999955,-5.852940721465333e-05
7.634000000000033,4.399557247865763e-05
8.402719999999999,4.773403211367542e-05
9.248800000000012,-6.065245339500123e-05
10.180119999999995,-8.296738939888791e-05
11.205200000000014,8.981550768143405e-05
12.333479999999987,-1.8990242681255787e-05
13.575400000000016,-7.746477246214877e-05
14.942400000000001,8.104991179694399e-06
16.44704000000001,-7.480310814330022e-05
18.103160000000006,2.358690577851065e-05
19.926040000000004,2.9747479280091778e-05
21.932479999999998,-7.320510822291822e-05
24.14096,5.1214083155903897e-05
26.57184,2.317946645712048e-05
29.247480000000003,-5.895208802250903e-06
32.192519999999995,2.701746567195427e-07
35.43412,-1.1135976301207202e-05
39.00212,-4.851776289446247e-07
