,Time,Step,Temp,Press,PotEng,KinEng,E_vdwl,E_coul,E_mol,Volume,Density,c_virial
count,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0,308051.0
mean,1.2322e-08,6161000.0,440.94120529441693,2076.502698705083,6082.5424635366535,5256.133542908509,-353.1329181417075,2533.932364340321,6630.779340089771,44738.875,1.0685301999955088,-3293.9906521517814
std,7.114144657961273e-09,3557072.328974481,5.7270011664718625,1287.4862789624399,75.95147169993427,68.26733932401437,31.25294939383761,13.00996432232246,73.59612793721733,0.0,4.491303513694568e-12,1285.614936643118
min,0.0,0.0,344.85701,-3674.0195,4960.4857,4110.7851,-491.77459,2469.6487,5427.9798,44738.875,1.0685302,-9076.6737
25%,6.1610000000000005e-09,3080500.0,437.071265,1207.0823,6031.2414499999995,5210.0028999999995,-374.25794,2525.12595,6581.0216,44738.875,1.0685302,-4161.5821
50%,1.2322000000000001e-08,6161000.0,440.91864,2076.5522,6082.3797,5255.8645,-353.42932,2533.9813,6630.6508,44738.875,1.0685302,-3294.9578
75%,1.8483e-08,9241500.0,444.77797,2945.4321,6133.71015,5301.86875,-332.206555,2542.7012,6680.21525,44738.875,1.0685302,-2425.6479
max,2.4644000000000002e-08,12322000.0,467.1148,16010.209,6437.2205,5568.1296,-200.40204,2597.9422,6971.2746,44738.875,1.0685302,11809.984
