Time,MSD
0.0,0.0
0.1,6.180465526175435
0.2,11.084354895956599
0.30000000000000004,14.211975838338548
0.4,20.749392033130693
0.5,23.93461257646796
0.6000000000000001,26.784670616898946
0.7000000000000001,30.614114636581377
0.8,35.21705190635754
0.9,40.916360893482455
1.0,43.84294714971664
1.1,46.97206331906674
1.2000000000000002,55.64535656042404
1.3,60.49638591950319
1.4000000000000001,64.55434980894621
1.5,69.12904890150988
1.6,71.11771038024614
1.7000000000000002,74.23730632930356
1.8,79.48529668305035
1.9000000000000001,83.02054779432949
2.0,91.1791468803986
2.1,94.64830262191883
2.2,96.87839027222806
2.3000000000000003,100.39098476218042
2.4000000000000004,106.75849781904999
2.5,111.80852962836877
2.6,115.84032422004053
2.7,119.09703371617344
2.8000000000000003,124.36491980985295
2.9000000000000004,129.25292889998244
3.0,131.9196315785764
3.1,138.0490561879914
3.2,144.63377828521413
3.3000000000000003,151.82657771681238
3.4000000000000004,160.2148640859258
3.5,166.09091234131162
3.6,174.92676776982174
3.7,171.805902804497
3.8000000000000003,181.76471654411043
3.9000000000000004,188.9336360046183
4.0,192.81640883320404
4.1000000000000005,196.08974218776635
4.2,206.10019839627043
4.3,209.39103672916232
4.4,217.28015095266423
4.5,216.86413742223309
4.6000000000000005,223.81892819009695
4.7,227.45187581355813
4.800000000000001,234.64846174190177
4.9,233.60168447143562
5.0,240.9886007457585
5.1000000000000005,244.8136343250475
5.2,243.94337235208909
5.300000000000001,251.3382342570973
5.4,245.59471989159633
5.5,246.4965080405782
5.6000000000000005,244.0558600254677
5.7,245.28445765441953
5.800000000000001,249.000064915136
5.9,250.5484743678331
6.0,256.77840674470775
6.1000000000000005,265.105531137596
6.2,271.06477235378634
6.300000000000001,272.9800929672535
6.4,274.99133785978256
6.5,278.6657103325237
6.6000000000000005,285.1288501208094
6.7,297.6679762573605
6.800000000000001,299.8981020123518
6.9,308.7821363587063
7.0,314.4386070876189
7.1000000000000005,316.58782809007863
7.2,324.01262036350397
7.300000000000001,326.137354568812
7.4,326.22486213607414
7.5,332.571539402208
7.6000000000000005,331.6015570355266
7.7,338.9368416893669
7.800000000000001,348.08336497669944
7.9,356.4436951990288
8.0,362.88129064836227
8.1,365.6084545688147
8.200000000000001,366.0795409704317
8.3,375.3382214011505
8.4,380.7753533274972
8.5,392.33881702106675
8.6,390.0397589227859
8.700000000000001,398.5173721414655
8.8,392.79423864755034
8.9,397.6686150617283
9.0,402.97042403579604
9.1,405.94667266016927
9.200000000000001,399.5162730282573
9.3,397.8958120289808
9.4,402.2625293420465
