Time,C_EE
0.0,0.9999923706054626
2.0000000000000003e-06,0.7474844538399922
4.000000000000001e-06,0.5830445966594976
6e-06,0.4463946296978224
8.000000000000001e-06,0.35317116933652903
1e-05,0.5498029002010596
1.2e-05,0.462274439261797
1.4e-05,0.5039723319285686
1.6000000000000003e-05,0.5562421595284307
1.8000000000000004e-05,0.4704377118266003
2e-05,0.5665623582746687
2.2e-05,0.4098386999190926
2.4e-05,0.40138448070851823
2.6000000000000002e-05,0.4958972132015969
2.9e-05,0.5055439032127096
3.2000000000000005e-05,0.4598566239563453
3.5000000000000004e-05,0.45510684374116017
3.9e-05,0.4072223545384318
4.3e-05,0.399546174127286
4.8e-05,0.46330219513508847
5.3e-05,0.3809185743829602
5.8e-05,0.3917349967255546
6.400000000000001e-05,0.38353549876699483
7.1e-05,0.36906276949003747
7.9e-05,0.3524818424736633
8.7e-05,0.34383134650452907
9.6e-05,0.3165721636854911
0.00010600000000000002,0.31258279647224757
0.000116,0.2925841540431966
0.00012800000000000002,0.30097082886623744
0.000141,0.25140998894035593
0.000155,0.25062549666467737
0.000171,0.2250863894592628
0.000189,0.2111664928774269
0.00020900000000000004,0.19268381438654636
0.00023,0.17396475452891885
0.000253,0.15975545488038267
0.00027800000000000004,0.1469781832475128
0.000306,0.13055983613557126
0.000337,0.11503401867085489
0.000371,0.10323377447628912
0.0004090000000000001,0.09230652764444536
0.000451,0.08098618475613395
0.0004969999999999999,0.06895431074957183
0.0005470000000000001,0.05960968561092091
0.000602,0.051086682862607063
0.0006630000000000001,0.043643641881095395
0.0007300000000000001,0.04073648473926467
0.0008030000000000001,0.03913536793251569
0.0008840000000000001,0.036139678100940584
0.0009730000000000001,0.03306313560836074
0.001071,0.03367684050623566
0.0011790000000000001,0.023331663905828352
0.0012980000000000001,0.010317804741755567
0.0014290000000000001,-0.0056051761923392295
0.001573,-0.022960916102671976
0.001732,-0.01910149541748394
0.0019070000000000003,-0.0007273033733686335
0.002099,0.012391139554550623
0.002309999999999999,0.006762806852926268
0.002543,0.011360942147563842
0.0027990000000000003,0.02584821689282574
0.0030810000000000004,0.03289693080350816
0.003392000000000002,0.04176324337501323
0.003733999999999998,0.026975678068159932
0.004109999999999999,0.018532305720079172
0.004524,0.0115193398244272
0.004980000000000001,0.017377010241133643
0.005481000000000001,0.010602734484777044
0.006033000000000001,0.008963970937375648
0.006641,-0.002481742551035189
0.007310000000000001,-0.007319205463880889
0.008046000000000001,-0.0069425932544665
0.008856000000000001,0.020538269580557485
0.009748000000000003,0.014941673139735719
0.010729999999999998,0.0061570167706376105
0.011811000000000002,-0.015524479104218017
0.013000000000000001,0.001821551043406425
0.014309,0.004303158169205546
0.015750999999999998,-0.00960740426963718
0.017338000000000003,-0.008167075198630901
0.019083999999999997,-0.011978795022887845
0.021005000000000003,-0.005633165654690029
0.023120000000000005,0.005801338367787263
0.025449000000000003,-0.0054195921563557565
0.028011000000000005,0.0011907232515518899
0.030831,0.020109599774152064
0.033936,0.0027344721782307357
0.037354000000000005,-0.006294792402439687
0.041116,-0.008009503663308267
0.045256000000000005,-0.011704866094969353
0.049813,-0.010653882563167126
0.05482900000000001,0.006171780771535051
0.06035000000000001,-0.007414624281766235
0.066428,0.0044255905807897514
0.07311700000000003,0.0010689990034977968
0.080479,0.001413305277089566
0.08858300000000004,0.0024894054793158133
0.09750300000000002,0.00041555780443627084
0.10732199999999996,0.00275732996436817
0.118129,0.0020503352304746397
0.130024,-0.007190535359697506
0.14311700000000002,-0.0012378078624227977
0.1575280000000001,-0.002151477192656737
0.17338999999999988,0.00378084666529624
0.19084999999999996,0.0030827530885862843
0.21006800000000006,-0.0037466598336404447
0.23122000000000026,-0.0030572828558467135
