Time,MSD
0.0,0.0
0.1,3.1050294787384964
0.2,7.897213276873761
0.30000000000000004,12.941903600489617
0.4,18.6695338132597
0.5,21.39871993615567
0.6000000000000001,24.385976454195614
0.7000000000000001,26.320052354858195
0.8,28.87827784881537
0.9,32.451204609328045
1.0,35.17259978680749
1.1,38.03905006069404
1.2000000000000002,39.1588029593737
1.3,39.916165213093194
1.4000000000000001,40.34355333399329
1.5,43.73040440803626
1.6,45.12126055804104
1.7000000000000002,49.716164515794155
1.8,52.185377449296
1.9000000000000001,56.771690916386014
2.0,59.69325627486804
2.1,60.82765952855843
2.2,63.573914535529376
2.3000000000000003,67.44008396246173
2.4000000000000004,69.12344635451272
2.5,71.86541864874376
2.6,71.77643168473541
2.7,78.48306365079306
2.8000000000000003,82.7489212524438
