,Time,Step,Temp,Press,PotEng,KinEng,E_vdwl,E_coul,E_mol,Volume,Density,c_virial
count,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0,838862.0
mean,3.3554439999980914e-08,16777219.999990463,303.23299576491803,-15.283931393841064,4228.740761366159,3614.6159651382013,-527.4577292343024,2487.537876267952,4999.954573167211,44738.875,1.0685302000168633,-3708.544547343803
std,1.9372699607486806e-08,9686349.803743418,3.9460535615562757,1064.2630813688593,51.138067022072455,47.037982032547085,25.747659376084204,10.622073823410377,51.616813490459606,0.0,1.686318757226317e-11,1063.1941477292228
min,0.0,0.0,285.99367,-5636.8589,3987.9379,3409.1188,-642.34956,2445.059,4756.7906,44738.875,1.0685302,-9316.1768
25%,1.6777220000000003e-08,8388610.0,300.5560125,-732.526845,4194.1208,3582.70555,-544.868555,2480.098325,4965.080725,44738.875,1.0685302,-4424.8386
50%,3.3554440000000005e-08,16777220.0,303.220615,-13.481945,4228.479450000001,3614.46835,-527.47631,2487.0718500000003,4999.7158,44738.875,1.0685302,-3707.0495
75%,5.033166e-08,25165830.0,305.8871875,701.2505375,4263.138774999999,3646.2546,-510.04998,2494.665,5034.5816,44738.875,1.0685302,-2992.3684
max,6.7108864e-08,33554432.0,344.69917,16008.287,4960.4857,4108.9035,-236.44305,2535.102,5427.9798,44738.875,1.0685302,11809.984
