Time,C_EE
0.0,0.9999980926513751
8e-05,0.3645417161896989
0.00016,0.25751310276808087
0.00024000000000000003,0.21032896287588998
0.00032,0.16312290199428725
0.0004,0.12474548231340919
0.00048000000000000007,0.10007770795553442
0.0005600000000000001,0.08583288064316864
0.00064,0.07744771933149108
0.00072,0.0701765036108433
0.0008,0.06335224018003019
0.0008800000000000001,0.05950318673625846
0.0009600000000000001,0.05920853922430343
0.00104,0.05693811192803739
0.00116,0.05415865279674399
0.00128,0.05260070437862398
0.0014000000000000002,0.05121127493356842
0.0015600000000000002,0.050145989450450304
0.0017200000000000002,0.048940311134089164
0.00192,0.04943295036846961
0.00212,0.04839063956124041
0.00232,0.04652060548870452
0.00256,0.045657157920252704
0.0028400000000000005,0.046544171870976946
0.00316,0.048502490010955066
0.0034800000000000005,0.04595156301839089
0.0038400000000000005,0.04550567950424071
0.004240000000000001,0.04552730337628596
0.00464,0.04625205270966881
0.0051199999999999996,0.04540796345245828
0.00564,0.04279544513855383
0.006200000000000001,0.04393471575527349
0.006840000000000001,0.041464884780107354
0.00756,0.04231926889200636
0.008360000000000001,0.04247251492399656
0.009200000000000002,0.04143376922709294
0.01012,0.040304458362218416
0.011120000000000001,0.03997026690678107
0.012240000000000003,0.04031587174099553
0.01348,0.038338827640606477
0.014839999999999999,0.038862327994325145
0.01636,0.03906082769242396
0.01804,0.03877548817638623
0.019880000000000002,0.03976282840450143
0.021880000000000004,0.03913390064085241
0.02408,0.038061193327670904
0.026520000000000002,0.03701466262966203
0.0292,0.037835383877514644
0.03212,0.0365195828978552
0.03536,0.03579727459393208
0.03892,0.034913267531891445
0.042839999999999996,0.03449169097174631
0.04716,0.03406764872085017
0.051919999999999994,0.03371712558730833
0.05716,0.03339718204943537
0.06292,0.03220482578197935
0.06928000000000001,0.03174486027569125
0.07627999999999999,0.03044092165755083
0.08395999999999999,0.031517875223293586
0.0924,0.031097697709269352
0.10171999999999999,0.02982511873757019
0.11196000000000002,0.029727941484131878
0.12323999999999999,0.02773532120732883
0.13568,0.02816032133914067
0.14936000000000002,0.027320290520855932
0.16440000000000002,0.026891764164179124
0.18096,0.026070515902796167
0.19920000000000007,0.025395374883718368
0.21924,0.024124718200520572
0.24131999999999998,0.02338726319507694
0.26564,0.022654405278213063
0.2924,0.02144707761392028
0.3218399999999999,0.020352981866669572
0.35423999999999983,0.018391274264180885
0.38992000000000004,0.016963271025842355
0.4292000000000001,0.01642795229065112
0.47244000000000014,0.015312046543928768
0.5200000000000001,0.01364857663070483
0.5723600000000002,0.012739646993791792
0.63004,0.011601952491828174
0.69352,0.010663067653832795
0.7633600000000001,0.008676749518945343
0.8402000000000002,0.008276844608334442
0.9248000000000001,0.007777338471516002
1.0179600000000002,0.00789912882046316
1.12044,0.007153790071446359
1.23324,0.006168747046555094
1.3574400000000013,0.004878535162884803
1.4941600000000002,0.0031572250999830987
1.6446399999999992,0.0033429655330300552
1.8102400000000003,0.003387114436855097
1.992520000000002,0.004281256505850787
2.1931600000000007,0.004923969350866298
2.414000000000003,0.0041378055534161745
2.6571200000000013,0.0026062266283446165
2.924680000000009,0.001248049531960054
3.2191599999999996,-5.105051545580359e-05
3.543319999999991,0.002465259972322374
3.9001200000000154,0.003824172732298545
4.292879999999979,0.0059047188813702725
4.725160000000005,0.00550333247268246
5.200960000000002,0.0017091348606611927
5.724680000000026,0.0011940356687234579
6.301120000000006,0.0013283652088560938
6.9355999999999955,-0.0007842770074275528
7.634000000000033,-0.005880813422887705
8.402719999999999,-0.002828735933201741
9.248800000000012,-0.002534930797086594
10.180119999999995,-0.004902277465415742
11.205200000000014,-0.0010659138034771333
12.333479999999987,-0.0028712595508136353
13.575400000000016,-0.0035165389463533655
14.942400000000001,-0.0035462780953646493
16.44704000000001,0.0006468423197099448
18.103160000000006,-0.0005720816599209949
19.926040000000004,0.0015571472014346641
21.932479999999998,0.003094551328922671
24.14096,0.0002845959216980226
26.57184,-0.00199846622297303
29.247480000000003,-0.002312390652302356
32.192519999999995,-0.0006633605566844969
35.43412,-0.0008324640934881048
39.00212,3.7103917069518828e-06
