Time,MSD
0.0,0.0
0.1,0.6934952367917239
0.2,1.0755654868213085
0.30000000000000004,1.307061409840677
0.4,1.4709586408975657
0.5,1.503309758913093
0.6000000000000001,1.4322188840021923
0.7000000000000001,1.503659752897364
0.8,1.552418234638752
0.9,1.6748556791045368
1.0,1.7150517318423877
1.1,1.6327435386628426
1.2000000000000002,1.624188267524537
1.3,1.5664145124997864
1.4000000000000001,1.7314322961731712
1.5,1.7299526905097178
1.6,1.7628126170508551
1.7000000000000002,1.8368670722731146
1.8,1.887481170343623
1.9000000000000001,1.8525555135678224
2.0,1.8768266967674212
2.1,1.9112686299118966
2.2,1.830937163855312
2.3000000000000003,1.8911271669727228
2.4000000000000004,2.102442617605469
2.5,1.8791361814367153
2.6,1.9959852157793039
2.7,1.9559503333145922
2.8000000000000003,2.216552706123057
2.9000000000000004,2.2176297261678455
3.0,2.324950933182562
3.1,2.4564927604206885
3.2,2.4005829724040377
3.3000000000000003,2.4340816649203867
3.4000000000000004,2.2130850321802966
3.5,2.320689637235118
3.6,2.373918772288807
3.7,2.6330875269626897
3.8000000000000003,2.827177713914876
3.9000000000000004,2.7633617805387547
4.0,2.905684995463666
4.1000000000000005,3.024146892959728
4.2,2.998684057220777
4.3,3.358021071183448
4.4,3.3064430093006076
4.5,3.3894835530213503
4.6000000000000005,3.7139602145449278
4.7,3.667150155145283
4.800000000000001,3.8075965680188326
4.9,3.8561330489635672
5.0,3.9042790232952793
5.1000000000000005,4.060910546992896
5.2,4.122451246846814
5.300000000000001,4.247477523354923
5.4,4.1636090682905955
5.5,4.161619305657916
5.6000000000000005,4.143655021151022
5.7,4.301167078662322
5.800000000000001,4.317641800700097
5.9,4.2752332436982385
6.0,4.312477868546851
6.1000000000000005,4.2759776942017576
6.2,4.420821354718452
6.300000000000001,4.6841219178286115
6.4,4.645217939295374
6.5,4.668574260745026
6.6000000000000005,4.50380905154766
6.7,5.21747085485405
6.800000000000001,5.015290982001043
6.9,5.1381725758884516
7.0,5.170932390281914
7.1000000000000005,5.350445281421355
7.2,5.1517360599311495
7.300000000000001,5.224973008922248
7.4,5.269661861012406
7.5,5.452681628626838
7.6000000000000005,5.358184386646076
7.7,5.360861927304536
7.800000000000001,5.741045764578925
7.9,5.74103423278673
8.0,5.8334275276807865
8.1,5.834605711485733
8.200000000000001,5.973845836456797
8.3,5.94269176469663
8.4,5.957412252844257
8.5,5.895370452425323
8.6,5.807320680807682
8.700000000000001,5.954310475258532
8.8,6.061180060872615
8.9,6.145114775160315
9.0,6.193034164378882
9.1,6.28564477681837
9.200000000000001,6.284390766247328
9.3,6.243923393451692
9.4,6.235852123979325
9.5,6.159075526857744
9.600000000000001,6.2698617426198355
9.700000000000001,6.177792341285049
9.8,6.493683103566238
9.9,6.390052781216755
10.0,6.452926467047555
10.100000000000001,6.489261005698853
10.200000000000001,6.366214697271441
10.3,6.497347165132677
10.4,6.426721961517658
10.5,6.324596517148289
10.600000000000001,6.917757664024329
10.700000000000001,6.826104101877939
10.8,6.877450331714262
10.9,7.075723718126217
11.0,7.216392971291863
11.100000000000001,7.423837377309017
11.200000000000001,7.343691136705012
11.3,7.673684718777044
11.4,7.496842290052046
11.5,7.345044147181281
11.600000000000001,7.737851069273295
11.700000000000001,7.493623842435395
11.8,7.535648855127424
11.9,7.600331868761967
12.0,7.668811515012027
12.100000000000001,7.494950091247549
12.200000000000001,7.384093695630521
12.3,7.703762643615794
12.4,7.455440056130268
12.5,7.87484892262614
12.600000000000001,7.748196574335409
12.700000000000001,7.943674559579929
12.8,7.681591767429144
12.9,7.959059740494781
13.0,8.097177288418576
13.100000000000001,8.482559614580355
13.200000000000001,8.413162702097837
13.3,8.578034387117974
13.4,8.431504524016521
13.5,8.780217539674602
13.600000000000001,8.480588926442058
13.700000000000001,8.888202371994613
13.8,8.701852278986093
13.9,8.954019958359284
14.0,8.931045117754355
14.100000000000001,8.901738409945624
14.200000000000001,8.64609551998464
14.3,8.66923477421289
14.4,8.956443462938827
14.5,9.012096127305297
14.600000000000001,8.834477842504814
