,Time,Step,Temp,Press,PotEng,KinEng,E_vdwl,E_coul,E_mol,Volume,Density,c_virial
count,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0,609867.0
mean,2.4394640000000005e-08,12197320.0,551.2968275198364,355.93550837768566,7984.230623909096,6571.6011848854,74.21465633459758,2792.2803779827154,7997.883656464947,51478.847999637015,0.9286307200064121,-5479.5263011886855
std,1.4084286611795623e-08,7042143.305895343,7.168538917047694,1269.7999420149447,92.95286554458417,85.45084335508459,33.385498011841925,11.505858803464456,91.52416021268691,3.629832710486609e-07,6.412098335689245e-12,1267.142100027243
min,0.0,0.0,344.99021,-131380.87,7559.0581,4112.3728,-1364.8808,2675.0906,7592.6017,51478.848,0.92863072,-135032.58
25%,1.2197320000000001e-08,6098660.0,546.463875,-493.450335,7921.40995,6513.9911,51.6335525,2784.4785,7935.991,51478.848,0.92863072,-6327.6139
50%,2.4394640000000002e-08,12197320.0,551.2782,356.27018,7983.7188,6571.3791,73.92371,2792.251,7997.4459,51478.848,0.92863072,-5478.7998
75%,3.659196e-08,18295980.0,556.11221,1203.5923,8046.659299999999,6629.001749999999,96.5281205,2800.0265,8059.1573,51478.848,0.92863072,-4633.3343
max,4.8789280000000004e-08,24394640.0,602.1553,19636.092,11435.373,7177.8474,419.73499,2845.2498,13015.865,51478.848,0.92863072,13623.332
