Time,MSD
0.0,0.0
0.1,0.8680461606518685
0.2,0.854820713997252
0.30000000000000004,1.0378910879376926
0.4,1.1160895564802118
0.5,1.71380066732882
0.6000000000000001,1.3634437728669242
0.7000000000000001,1.4456590863397445
0.8,1.6430907165864854
0.9,2.146123395719627
1.0,2.3132820134459147
1.1,2.7853388079784787
1.2000000000000002,3.1259048738833397
1.3,3.3552792600008723
1.4000000000000001,3.2731394835785412
1.5,3.7527742575976446
1.6,4.224646477067143
1.7000000000000002,4.3946208965969555
1.8,4.244165733910063
1.9000000000000001,4.221698321992302
2.0,4.299023412001541
2.1,4.501282197646172
2.2,4.4467578316359235
2.3000000000000003,4.548902542521275
2.4000000000000004,4.458330150925774
2.5,4.553025022107204
2.6,4.495576307323709
2.7,4.656693782954429
